id,name,longitude,latitude,demand
1102,Edenmore House,-6.1834132,53.3882621,63
2203,The Crossroads,-8.7024347,52.2403051,44
2532,Donegan's Pub,-6.4862942,53.7784779,93
1353,Minihan's Bar,-9.3938259,51.5214212,65
373,McEvillys,-9.3695936,53.7599778,40
2759,Liam Casey & Son,-7.3032392,53.0336614,30
644,Lagoona,-6.2430718,53.3496181,44
201,Hamlets of Kinsale,-8.5226706,51.7068346,51
1682,P. Egan,-7.7219507,53.3959858,53
2236,D. O'Sullivan,-9.8183888,51.6340974,27
199,Mullingar House,-6.342364,53.3484058,48
1943,Doreen's,-6.5672025,52.5020655,59
261,The Cleaboy,-7.1384351,52.2563188,18
1191,The Goblet,-6.2100843,53.3803074,31
2230,The Oliver Plunkett,-8.4695729,51.8982162,77
2407,Sam's Bar,-8.5226848,51.7070035,30
526,Ryans of Gormanlough,-6.6363805,53.7102851,78
1953,Pub Dundalk Park Street,-6.4023225,54.0029724,88
559,Arthur's Bar,-6.4885827,53.3638354,46
1371,The Tack Room,-7.9100815,53.4183721,30
1457,Tig Coilí,-9.0535052,53.272325,85
1121,The Rock Bar,-7.3031988,52.7017296,58
133,The Crossbar,-7.340904,53.5242121,58
2096,Hely's Bar,-6.2640981,53.3440595,26
2602,Kiltane Tavern,-9.7413142,54.1444351,76
1194,Hickie's Bar,-9.6466344,52.6797808,74
1909,The Century Bar,-6.398093,54.0047956,62
240,The Bird Flanagan,-6.299192,53.3365462,76
1950,Noel Phair,-8.8813286,51.6469295,49
1844,The Oval,-8.4766931,51.896781,99
1018,Agnes Browne's,-6.281063,53.3432707,91
846,The Clock,-6.2792108,53.3429336,55
354,Eleson House,-6.8397745,53.2508588,85
560,Doughcloyne,-8.4972799,51.8727759,60
2306,The Darby,-8.5903036,51.8878167,25
1273,Christy Cowen,-7.6126255,53.3421866,83
1602,Bradys,-8.7339071,51.7453494,68
1927,McNamara's,-9.8090322,53.7630939,24
804,Smyth's,-7.142454,53.514294,23
1324,Katie Daly's,-6.2939802,52.6756848,23
2044,Roches Bar,-6.9338269,52.2213782,82
549,Madigans Bar & Restaurant,-6.2497907,53.3514108,40
2746,The Munster Tavern,-8.7341298,51.7452467,95
2740,The Euro,-9.1135983,51.7215831,41
809,The Kingswood Lodge,-6.3672745,53.3074073,50
120,Gallahue's,-8.346932,52.371506,41
1664,Muldowneys,-6.4660302,53.2818989,26
1744,Anchorage bar,-8.095167,53.943976,77
1560,Jackie Healy-Rae,-9.4395444,51.9035892,39
637,Toll Bridge Tavern,-7.313491,52.3315662,48
1782,Tallon's Dying Cow,-6.5207806,52.78175,50
777,P.J. Branagan's Pub,-6.2021347,53.3125386,74
80,The Wind Jammer,-6.2483476,53.3452765,28
611,Ladies' View Pub,-9.5930387,51.9672813,81
485,Holland's Bar,-6.1104325,53.2022145,7
1817,McLoughlins,-8.473433,54.2700214,55
1675,Hennessy's,-9.702216,52.269134,11
2182,Portley's,-8.6198755,52.6661096,59
52,Hunters Lodge,-8.896472,52.7606048,11
2011,The Anglers bar,-9.3221971,53.4280335,85
1399,The Capitol Bar,-7.8862582,52.5183886,16
1823,The Villager Inn,-9.0085797,52.4303283,45
2904,Ellen's,-8.6454808,54.3546314,34
279,Kilbricken Inn,-7.4647367,52.9650174,50
678,Bartley's Bar,-6.2641191,53.3410955,23
488,Kildrought,-6.539942,53.3389823,82
1484,Horan's Corner House,-8.2194554,53.0921489,33
206,Davey's,-6.6687187,53.3999765,73
1343,Rowley's Pub,-6.6828327,53.651696,20
176,Redmond's The 19th,-6.2286652,52.6449446,10
2183,A1 Bar,-8.6089298,52.6651408,73
2175,The Red Hen,-8.6253807,52.6647529,18
2499,The Old Coach Inn,-6.7364072,54.1191874,45
706,Tutty's,-6.5970282,53.0927087,8
934,M. Reddan,-8.4402908,52.8070616,56
2325,Dalton's,-8.5235754,51.706291,29
1550,Tochar House,-6.2252004,53.0629661,76
839,Trá Buí (Holmes of Doohooma),-9.9264924,54.0752165,18
2502,The Commercial,-8.628165,52.6608121,42
466,The Central,-6.183495,53.6095796,63
602,Rosie O'Grady's Pub,-7.6290953,52.9392647,21
1303,The Ashburton,-8.4513699,51.9088929,40
1812,The Dust Inn,-8.568916,53.198298,91
1557,The Eastwood Bar,-8.9844858,53.2866357,95
93,Durty Nelly's,-8.8116942,52.6964118,29
470,74 Talbot,-6.2529113,53.350879,35
1858,Parteen House,-8.6232028,52.6935144,11
2603,The Shandon Arms,-8.4764263,51.903311,21
1405,Mannion's bar,-10.0208524,53.487731,66
2917,Henry Downes,-7.1174651,52.2623883,85
1310,An Uisneach Inn,-7.5803854,53.4846417,51
762,Butlers,-7.4147964,52.3491373,80
2309,Vicarstown Bar,-8.4773686,51.8986898,92
1742,Old Oak,-8.470075,51.8981363,27
1119,Metro Café & Bar,-6.3650119,53.2897005,65
2588,Grain & Grill,-6.2717563,53.3381976,78
2133,The Lough Inn,-6.1288753,53.2466599,84
1648,The Pikeman's Inn,-9.704887,52.2690158,55
655,Krystle,-6.2635641,53.3358434,29
2654,The Launch,-8.6186541,52.663943,34
307,T&H Doolan,-7.1130107,52.2616532,21
2447,O Donnells Bar,-8.3568946,52.1866119,13
1285,Gearys,-8.6829114,52.354409,70
2697,The Candy Store,-7.1092161,52.2445949,53
1483,Community Hall,-10.0934137,53.7010176,94
2883,The Red Lion,-6.9619564,52.7026348,41
2633,Pigalle,-8.4783444,51.893575,54
2613,A. Golden,-8.9586558,51.9044971,18
1105,Cooneys Bar,-6.3919034,52.5034384,48
2670,The Phoenix,-7.4919542,53.2741933,28
2331,Buckley's,-8.515135,51.9821727,61
2332,The Lantern Inn,-7.6916545,54.785645,38
767,Hughes Lounge Bar,-9.1401997,54.0332548,88
1033,Tom Kennedy's,-6.2772127,53.3427402,36
1962,The Slieve Rossa,-7.363173,53.9893889,53
1805,Teach O'Hora,-8.9988124,53.8498152,83
1976,Stratford Arms,-6.6744096,52.9883551,7
657,Tir Na Nog,-6.7500662,52.2666293,73
1267,Sheridan's Bar,-8.8999546,53.6147961,86
968,J Hayes Bar,-7.9570296,52.8800863,87
1307,The Fowler,-6.2947821,52.6757316,44
1901,Camden Bites & Brews,-6.2650316,53.3359048,32
317,Mother McHughs,-7.2256023,52.1612725,10
2305,J D Gatley's,-8.5884663,51.8881975,25
389,The Rockfield Lounge (Closed),-6.2372313,53.2862538,30
1189,Ardlea Inn,-6.2115192,53.3867314,41
2580,Bugler Doyle's,-6.4595349,52.335997,31
1984,The Oar Bar,-8.2980745,51.8042308,16
237,The Mall Pub,-6.9773907,52.8427622,69
2457,Reilly's,-6.2536812,53.3382655,42
2737,O'Sullivan's,-8.4081469,52.7117628,99
2765,Whelans Bar,-9.0593378,52.4506376,32
1797,Hamilton's Bar,-9.6941945,53.5956684,56
1618,The Holly Tree,-8.194879,53.627012,27
2761,Sean's Bar,-7.9423039,53.4226803,66
1762,McCauls,-7.3611098,53.9897641,45
2560,Belvedere Bar,-6.262401,53.3550126,86
397,Simon's Bar,-8.5318775,52.9109904,52
1899,Duiske Inn,-6.9554476,52.5401842,57
364,Callanans,-8.4723641,51.8954602,43
2126,The Scotsman's Bar,-8.1111759,54.654589,73
992,The Millenium,-6.2900462,53.3480466,18
1235,The Lough Avoul Inn,-9.5518809,51.7499661,15
514,Garvey's Select Bar,-9.0478086,53.2743069,50
2473,Baily's Corner,-9.7038636,52.2692931,61
739,McGoverns Bar & Lounge,-6.9200626,53.4304236,35
1610,Westside Tavern,-9.0772371,53.2760972,73
1626,Foxe's Bar,-8.188448,53.629007,22
2520,Michael John's Pub,-6.9449474,55.2238462,26
2117,City Arms,-7.1100968,52.2608176,31
2843,The Mary B,-6.1522774,52.7973548,26
1115,Barge,-8.0657939,53.9913121,84
1312,Cunninghams,-7.6803781,53.4906249,65
2579,The bar with no name,-6.264235,53.3419024,37
2369,Billy Higgins,-8.6283966,52.6643183,41
2928,Quinn's,-7.7696997,53.8193878,65
2598,Ob Roy Bar,-8.2947723,51.8505001,65
1084,Eugene's,-8.4781609,51.9030398,94
1403,E.J. Kings,-10.0225402,53.4884404,53
1930,Cronin's Teach Na n'Ól,-9.8092092,53.7627203,96
2546,Skyfarmers,-8.2924756,52.8781711,83
682,The Circular,-6.297985,53.336171,48
604,Caffrey's,-6.5362401,53.4687639,8
585,Kirwan's,-7.4263197,52.2056879,9
425,Lynham's,-6.2973796,53.0082064,89
876,Con Cummins,-6.7951563,53.1821073,26
1314,Cassells,-7.6609589,53.4915712,54
935,The Seanachaoi,-8.4403551,52.8069918,68
41,The Penny Hill,-6.4238869,53.3473896,11
1152,Chestnut Tree,-7.8793777,53.6812346,80
1048,The Strand,-8.6084962,54.2706471,54
1432,The Wrestlers Inn,-9.9004532,51.8384677,24
914,Brian Smith Bar and Lounge,-6.9798836,52.9928678,48
1663,Bison Bar,-6.2663779,53.3454052,24
2568,The Riverside Inn,-7.9236313,53.0825684,22
1016,Tony Horan,-8.5240841,52.763814,99
1427,The Otter pub,-7.0659554,52.4885575,87
1460,Monroe's,-9.0577242,53.2700042,76
1703,The Thatch Pub,-6.3736688,53.7052872,54
1584,Rusty Nail,-7.4519588,55.2752371,76
972,Shirleys Pub,-7.273296,52.5399581,22
2184,Chaser's,-6.6286703,53.1850816,17
2857,Clancy,-9.4007161,52.8559494,8
2528,Leavy's,-7.8203999,53.5915554,43
2268,Leonard's,-9.3224587,54.0301704,91
768,Corky's,-8.473855,54.2733641,61
902,The Flying Enterprise,-8.4760336,51.8953376,95
2191,Mick Reid's,-6.5316248,53.1717053,29
1258,Quellys Bar,-9.0261766,53.4867406,22
292,Flanagan's Bar,-9.3461283,52.9328658,50
2469,McGonagle's Bar,-7.2609278,55.2509815,45
2000,The High Trees,-7.0200375,52.8926032,91
2411,Strokers,-8.6214177,52.6613836,69
1809,The Tavern,-8.9999499,53.8494406,28
1379,Loughran's,-6.6851569,53.6526527,59
2760,Brian Coyne's,-7.099708,53.45422,93
21,Ryan's The Corner House,-8.0367842,52.9428926,12
2364,Heery's Bar & Restaurant,-7.1118242,52.2580262,32
2668,Sally MacLennanne's,-8.3464665,52.3713884,46
310,The Munster Bar,-7.1061243,52.2599697,30
346,Turk's Head,-6.2676803,53.3447932,61
722,The Maple Leaf,-8.1740514,51.9159868,29
1447,The Stag's Head,-7.6576641,53.7757089,8
2930,O'Sullivan,-9.0644626,52.9450645,17
207,Thomas O'Keeffe,-6.6679587,53.3994068,99
882,Fords,-8.0568557,51.9316445,13
1785,Andrew Ryan,-7.2531384,52.6510686,91
2224,O'Neill's Bar & Restaurant,-10.0440901,51.6414907,26
256,The Eagle's Nest,-8.1904665,52.797819,75
1075,Browne's Bar,-8.6156763,51.9783342,82
156,Matt The Thresher,-8.4375415,52.7675294,16
2023,The Long Valley Bar,-8.4705669,51.8981887,85
347,O'Shea's Merchant,-6.2757517,53.3451273,30
1216,The Garristown Inn,-6.3832082,53.5673859,57
227,McMahons,-6.590202,53.3816191,60
2471,Meade’s Bar,-8.4686518,51.8984229,21
444,The Hut (Mohans),-6.2724939,53.3609827,27
2056,The Manhattan Bar,-8.477805,51.8785746,59
545,Hynes,-6.2866899,53.3542365,89
1597,Ray O'Mahonys,-8.738952,51.7471422,26
2508,Crawfords Bar,-7.4489573,53.7654544,27
232,The Kiln,-8.4728585,51.9037069,65
1498,Millers Inn,-8.6045307,54.0524943,84
1609,Barr an Chalaidh,-9.0527865,53.2751512,80
8,The Ark,-6.4028674,53.3541515,5
325,Anseo,-6.264995,53.3353226,59
1526,Leo's Tavern,-8.2713827,55.0277182,83
1040,The Lark Inn,-6.278673,53.341684,24
1534,The Elphin,-6.1236878,53.3893347,99
599,Jenny's Bar,-8.47547,54.270516,64
422,The Horse and Hound,-8.6195413,52.6605462,72
771,Lysters Pub,-7.3004567,53.4144367,53
1083,O Connaigh,-8.4768644,51.9033057,50
645,The Brew Dock,-6.2510898,53.3501036,54
440,De Barra,-8.8889988,51.6229263,70
324,Opium,-6.2656562,53.3367018,14
531,Wallace's,-7.382895,53.4372233,39
1878,Neligan's,-10.2671889,52.1410757,67
862,Aunty Lena's Bar,-8.7908976,52.5641866,87
2889,Ó Donoghues,-7.0466014,53.3427673,30
1788,Róisín Dubh,-9.0581936,53.2701437,27
983,The Squealing Pig,-6.9683851,54.2486747,56
2124,The Carlisle Bar,-6.1303418,53.2920178,57
1918,Arlington Bar & Restaurant,-6.2609008,53.3472913,38
312,Breffni Inn,-6.3237573,53.370633,62
814,The Babbling Brook,-8.4952519,51.7733679,13
2789,The Schooner Bar,-6.110215,53.3887467,8
2853,The Westbridge,-9.4010334,52.8558638,12
572,The Pell'um Bar,-7.3157029,52.2889537,38
110,Cissie Young's,-8.4880042,51.8910178,99
896,Bow Lane,-6.2655755,53.3402594,35
808,The Bowery,-6.2651445,53.3242854,74
2040,O'Flaherty's,-10.270911,52.1389643,10
2353,Darcy's Bar,-9.0475763,53.2742347,74
2248,Mike Murts,-10.2222633,51.9473974,55
1134,The Universal,-9.059787,53.2699972,52
2441,The Thirteenth,-6.0789839,53.091916,61
51,The Sports Bar,-8.8960515,52.7604749,56
2672,Black Dog Saloon & Mezcalaria,-8.4773455,51.8986697,91
2596,O'Connors,-9.5093594,52.0598275,79
2871,P. Ramsbottom,-7.1502156,53.0166067,37
2335,Keeny's Bar,-8.2825399,54.796719,32
1721,Óstán Inis Oírr,-9.523718,53.0655289,7
2647,Pat Collins Bar,-8.7924961,52.5634768,11
151,The Quays Pub,-9.5520625,53.7984283,36
2165,The Wagon Tavern,-8.2812835,52.1360725,41
1186,The Pike,-6.4582633,52.3338837,56
1386,The Cape Bar,-6.462663,52.3398114,11
2690,Keohane's Bar,-8.6331372,51.7328853,97
400,The Red Parrott,-6.259692,53.3610649,78
1313,Rooneys,-7.6798685,53.4906696,11
932,The Gamecock,-7.4985271,53.3681049,37
1215,Gormleys,-6.3840253,53.5664719,70
1340,Clem's,-6.6836162,53.6535013,97
2513,McGettigans Cookhouse & Bar,-6.2501036,53.3516917,9
192,Michael Herbert,-8.5006829,52.6934152,30
2037,An Chonair Bar,-10.2666689,52.1411631,84
1187,Stick's Bar,-9.3186345,54.1000817,34
1243,The Mill House,-7.8445742,52.9816347,26
2933,Cullinan,-9.2935689,52.941528,58
1234,Mac Carthy's Bar,-9.5502041,51.750247,53
2289,Hickey’s,-8.2384064,52.7935753,45
587,Jack O'Rourkes,-6.1778326,53.3015086,68
736,Bushe's,-9.372971,51.4832349,41
2281,Sam Adams,-9.2978204,53.8580241,98
2020,O'Gara's,-8.5929023,54.6323486,89
1853,Carlyann,-6.0877189,53.5219037,20
2874,Welcome Inn,-8.6701441,52.2336215,11
2757,Morrisseys,-7.3015923,53.033832,9
2534,Tom Tavey,-6.3147256,53.3402543,86
1518,Mulberry Tree,-8.2697262,52.2649076,30
1554,Taaffes Castle,-6.1866231,54.040871,30
1450,John Long's,-6.1811011,54.0083842,63
917,Edward Harrigan & Sons,-6.7948332,53.1822439,70
427,Fitzpatrick's Pub (known as Eileen's Bar),-9.7038125,51.5816918,100
42,Bobby Byrne's,-8.6333877,52.65669,19
520,Shearys,-6.304945,53.328038,58
811,Nanny Quinns,-7.1271044,53.4956513,38
321,The Tankard,-9.8235283,52.2773306,28
16,J.W. Sweetman Craft Brewery,-6.2582006,53.3469782,20
2147,James Matthews,-7.0831017,53.8348765,43
1296,Ballyknockan Inn,-6.4998022,53.106506,74
2507,O'Hara's Bar,-8.7379105,51.7471373,94
2497,Shay Doyle's,-6.0815623,52.9949407,56
1750,Corkery's,-9.0639437,52.0604906,48
40,Goosers,-8.4356674,52.8069976,26
844,Sally Garden,-6.5954964,53.7453028,29
779,Jimmy Rabbitte's,-6.2655214,53.3361154,68
2802,Richardson's,-9.0489765,53.2751093,15
1002,Pillar Bar,-6.2588386,53.3465537,40
349,Gill's Corner House,-6.2543617,53.3584678,45
2494,Bannon's,-7.7126408,52.6727605,17
77,Fallon's,-6.2733761,53.3389839,46
2684,Metzo,-6.2635207,53.3966262,74
1652,The Golden Eagle,-8.4889635,53.7675347,62
1052,Harrahills,-7.8334676,52.7972186,34
1640,The woodman,-7.1111568,52.2570687,36
331,Lyons,-7.0712575,52.2820626,18
348,Brazen Head,-6.276351,53.3449779,56
1319,Fusion,-6.3570855,53.7169103,78
1977,Pettigo Inn,-7.8337759,54.5491461,21
1197,Rohan,-8.2037771,52.8633304,43
1577,Sean S Mac Feargail,-7.803707,54.0521794,69
1305,McGoverns,-6.2948807,52.6754492,78
2078,Goldberg's,-8.4607075,51.8979756,24
252,The Glenside Bar,-6.9910109,52.847774,73
850,Mc Gee's,-6.8775501,53.726521,12
2712,Mick Finns,-8.891022,51.6233907,62
550,The Dragon Inn,-6.3621864,53.2880299,80
2135,Ballintemple Inn,-9.0659913,52.4575406,62
696,An Chistin,-9.5995699,53.2632939,99
608,The Olde Tollhouse,-6.6352103,53.0372651,12
2822,Ross,-9.5227271,51.6209908,70
2466,The Persian Bar,-7.2609061,55.2515012,83
2059,J.T. Pims,-6.2642961,53.3437169,48
345,The Hogan Stand,-6.255896,53.358416,14
2240,Black Oak Inn,-9.5463537,53.8831415,57
776,Pygmalion,-6.2623045,53.342172,73
1237,An Tigín,-9.5482681,51.5269035,44
2744,Seery's,-7.9440711,53.4232902,97
1369,Deanoz Bar,-6.9339127,52.8366096,72
1106,Sycamore House,-6.577532,52.3890916,17
130,Mary Willies,-7.6309526,52.6948772,46
1205,Durkin's Bar,-8.5784867,53.9016339,97
2909,Baker Street Bar & Lounge,-8.4963269,51.9040174,85
1053,Greene's,-9.1491144,53.1155692,35
288,Coman's,-6.2748056,53.312007,39
1490,Pine Lodge,-8.2982474,51.7824493,12
2792,Doolan's Cow Bar,-8.4318277,51.9138132,18
2352,Horans Bar,-7.3271237,53.1175718,90
810,Castle Bar,-6.3964784,54.0058331,83
1884,Popovici's Bar,-6.565558,52.5029069,91
1017,Cassidy's Pub and Restaurant,-9.0763922,53.0353762,28
724,Hickeys,-8.6905322,52.1052402,15
336,O'Dwyer's,-6.4763613,53.4194358,95
1180,Brewery Bar,-6.2868779,53.3404859,68
2347,The Gate House,-7.2084685,53.0966608,70
454,An Bonnán Buí,-8.3814831,52.7682209,92
1387,Boston bar,-9.4513642,51.6787557,61
1800,McCanns,-6.289078,53.343539,54
5,The Lombard,-6.2490239,53.3441892,54
621,The Washington Inn,-8.4781621,51.8977532,19
1222,Bayview Inn,-6.3673053,53.9610442,16
463,Martin B. Slattery,-6.2659123,53.3221522,90
1475,The Brinny Inn,-8.7094137,51.789921,99
2482,Leap Inn,-9.1439804,51.5807457,55
1442,O'Murchu's,-9.5824866,51.8795223,53
1218,Henry's,-8.5001274,53.4704821,31
2480,Casey's Bar & Restaurant,-8.8891542,51.6218808,22
610,Bostons,-10.2916886,51.9255647,35
947,Philip O'Rourke,-7.7987891,52.9529471,5
471,Mountpleasant Inn (Corrigans),-6.2616703,53.3275519,61
827,Tom's Tavern,-10.2315405,51.9443986,88
778,The Landmark,-6.2659032,53.3374409,33
316,McElligotts,-9.6881858,52.3466972,47
753,Courthouse Bar,-10.2671385,52.1406189,69
1361,Mexx Nitelife,-6.9613416,54.2584031,75
1181,EpiCenter,-6.2269266,53.3572808,16
468,The Harvest,-6.185501,53.6108839,50
982,Boomers,-6.3792415,53.3235135,8
626,Top Nolans,-6.9106701,53.1574352,62
413,O Seachnasaigh,-8.4694571,52.3586048,14
2102,Rising Sons Brewery,-8.4764751,51.8996697,39
1845,The Druid's Chair,-6.1153463,53.2644517,55
2267,Tuffy's Pub,-9.2097052,53.7747736,35
268,Hickey's,-6.7980071,53.0827833,86
2431,The Lantern,-7.4957608,53.2770267,50
2541,The pub,-7.4749952,53.0026954,24
483,Jim Doyles,-6.0980369,53.201687,61
1658,O'Dwyers,-10.1719049,51.8274517,98
571,O' Connells,-8.6244496,52.6642597,99
2357,Maguire's Pub,-7.8767709,54.2915178,56
1182,Pebble Beach,-6.1896797,53.3594872,47
449,Dowling's Bar,-6.8160893,53.0868579,36
283,J Barry,-8.3347255,51.8700088,68
245,The Rendezvous,-8.5150293,51.8886906,90
387,Nancy Blake's,-8.6238941,52.6634848,94
2377,McTernan's,-6.7419614,53.1314835,28
1952,The Wild Atlantic Bar,-9.6667696,51.6874094,38
2215,Bolands Bar,-10.0224591,52.2548616,16
1388,Carvery Bar,-9.4538184,51.6803014,41
2394,The Empty Glass,-8.6288991,52.6645182,14
820,Rose Earley's,-6.7979532,53.1815729,70
2257,Kirbys Brogue Inn,-9.7080824,52.2702313,26
353,Kiltale GAA Clubhouse,-6.661223,53.5236699,84
459,Duffy's,-6.1543829,53.4507207,84
1678,Maughan's Bar,-9.3202156,54.1006122,28
1562,Kane's Bar,-7.4975042,53.7768753,56
1617,The Red Parrot,-8.190239,53.63115,58
1213,Peacocks Steakhouse,-6.2433328,53.4527893,81
1511,O'Casey's Bar,-8.1002507,52.2707638,76
2691,Sinnott's Bar,-6.4664532,52.3296363,85
2292,Railway Tavern,-9.5124467,53.7971196,46
2723,Dwyers of Cork,-8.4784764,51.8974694,85
916,The Schack - Old World Inn,-7.9238315,53.4200061,46
100,Trinity Arms,-6.3574308,53.7163418,96
57,The Shannon Knights,-8.8800934,52.7108728,12
2850,Martin Flynn,-9.4010269,52.8551339,60
1755,Conways,-6.1781923,53.3017544,86
112,O'Sullivans,-8.4398633,51.8760797,38
111,White Rabbit Bar & BBQ,-8.466164,51.9014263,64
1504,Colette's,-7.5291161,54.0155185,37
2524,H. A. Thornes,-6.6630247,53.5611315,80
53,The Weavers Inn,-8.8932767,52.7606268,19
2459,Brass,-6.2029446,53.2952467,82
301,The Cush Inn,-7.019507,53.07909,25
1167,Maynooth Students' Union,-6.6037483,53.3829413,7
27,Johnny Fitz's,-8.6226017,52.6623923,94
1837,PARKERS BAR,-6.402103,54.0031453,15
712,Skipper's Bar,-9.9109505,51.6511323,66
290,O'Looney's,-9.3472397,52.9328976,8
837,The High Chaparral - Munnelly's,-9.8981986,54.1121536,11
1826,The Leitrim Bar,-8.4698062,54.2724835,41
2717,Marys Bar,-7.510815,52.8867137,16
2734,Weaver's,-8.2701945,52.2676294,20
2303,Southside,-8.4820209,51.8925498,16
2226,The Beer Market,-6.2733853,53.3433119,93
1260,Old Arch Bar,-8.9997655,53.7185452,89
1311,Martins,-7.661844,53.4912999,9
1151,Magan's Pub,-7.8800802,53.6815522,99
2285,Bonner's,-8.5001865,52.7527069,41
1159,Rory O'Connor's,-6.3173081,53.3159336,54
403,The Whiskey Still,-8.2771617,52.9240023,14
895,The Capitol Lounge,-6.2653194,53.3412997,78
374,Helens Bar,-9.805656,51.7806298,12
1829,Bracken's Bar,-7.1009472,53.454858,97
946,Phelan's Market House,-7.7993555,52.9551501,8
2522,F.P. Maguire,-6.6612909,53.5604343,42
948,Kinsellas,-8.5685081,53.1985334,7
2386,James Kehoe Bar & Restaurant,-6.5870026,52.1749665,52
2097,Noctors,-6.2448064,53.3507552,32
607,Paddy Blues,-6.2965409,52.6763109,77
2839,The Bus Bar,-6.1071403,53.5804482,56
1160,The Submarine,-6.3173858,53.3161733,61
1452,The Anchor,-8.1060058,55.1361135,52
525,The Half Barrel Pub,-8.3719732,52.9517696,13
1472,O & B Nolan Pub,-8.4758754,53.4295165,92
11,Mc Evoys,-6.5186306,53.3181286,49
2049,Sally Rogers,-6.791242,53.5559392,80
1694,The Danny Mann Inn,-9.5104853,52.0589688,53
497,The Lady Belle,-7.6201749,52.0899368,17
2868,The Kingdom Bar,-8.3466749,52.3714483,20
1848,The Laurence Lounge,-6.3380349,53.3430251,89
800,The Granite,-7.0938343,53.5243981,90
2266,Corley's Pub,-9.2164144,53.8010376,26
1937,Mother Reilly's Bar & Restaurant,-6.2651459,53.3207806,62
999,Poc ar Buile,-8.1869792,51.8179943,38
472,Murphy's Lounge,-6.2646618,53.3189936,52
2819,McGinty's,-8.8506862,53.5150448,63
350,The Bridgeend,-8.1899535,54.4998262,72
2927,O'Reilleys,-7.768687,53.8205854,86
1233,The Blue Loo,-9.552333,51.7501205,27
713,Castle Tavern,-8.3894726,51.9284628,48
251,Caoch O'Leary,-7.4461565,52.8828632,59
132,Larry Caffrey's,-7.340859,53.524525,14
84,Pepper's Bar,-8.6368924,52.9310647,90
1539,The Hub (The Shaw Arms),-6.3162604,53.3206892,95
1499,Perrys Village Tavern,-8.6046017,54.0516655,89
1042,The Pimlico Tavern,-6.280709,53.34013,23
85,Bohan's Bar,-8.6476649,52.9264477,19
832,The Vortex,-6.5019309,53.4766781,31
1947,Seven Wonders Bar,-7.2266029,53.6803303,22
2727,Cornerstone Bar,-8.8283012,51.8422991,47
2375,Gerry Power,-8.6227848,52.6624482,23
2378,Killarney Brewing Company,-9.5070695,52.0544532,82
1701,Mickey Finn's,-6.1451555,52.88937,31
1163,Paddy Macs,-9.1566301,54.1144795,84
1375,The Folkhouse,-8.524364,51.7056608,84
274,O'Clarashain [check spelling],-7.7785296,52.3720983,9
1535,The Longmile Inn,-6.3290473,53.3241703,88
1516,O'Ríada's of Macroom,-8.9630403,51.9060962,13
1034,The South William,-6.2626471,53.3418781,17
2387,Larkin's Pub & Restaurant,-6.4629813,52.280358,92
2263,The Southern Star,-8.4630836,51.8904863,86
923,Cunningham's Lounge Bar,-8.4294852,53.5085197,16
355,The Leap Inn,-6.8553247,53.2394037,55
28,The Windmill Bar,-8.6337421,52.6585781,99
1316,The Winning Post,-7.6317162,53.5352495,13
1921,Joe Mays,-6.1048772,53.5848009,79
737,Jacob's Bar,-9.373212,51.4829508,16
82,The Old Orchard,-6.2993378,53.2946757,85
2636,MARINA INN,-10.275077,52.1393713,48
1318,Mother Hughes,-6.3566778,53.7199894,84
1074,Well Bar,-8.7739778,52.1000893,15
1188,Dusk Nightclub,-6.2149245,53.3964581,22
1098,Michael Peter's,-8.2502293,54.0991885,43
2401,The Honk Bar,-8.9366574,52.7034147,75
2277,Berties,-8.0443782,52.5601735,96
719,Galway Hooker (Carvery Bar),-6.2924467,53.3467462,86
2682,The Pike Inn,-6.4228258,52.617724,26
1041,Lucky's,-6.2785349,53.3414826,63
1473,Maire Lukes,-9.4169973,53.6128785,84
554,Murray's Lounge,-6.1653008,53.5252866,47
169,Horse Show House,-6.2289402,53.3284885,97
2123,Teat Tessie,-8.2709125,55.0275401,71
2677,Hughes Bar,-9.3860129,52.2180122,7
686,Nancy Hand's,-6.293962,53.3482141,43
2638,Cloughjordan Inn,-8.0387008,52.94312,79
170,Paddy Cullen,-6.2303506,53.329027,65
2732,Casey’s Bar & Restaurant,-9.1416452,51.5579913,25
1570,The Black Horse Inn,-6.3000531,53.3145684,18
2350,P.J Byrnes,-6.3893626,53.8972466,71
2054,O'Donovans Pub,-9.1546586,51.6476641,33
1207,McGrory's,-7.1656854,55.2863282,78
98,Nolans,-6.3411644,53.7174559,51
273,Pitstop Sports Bar,-6.6540265,53.6473746,11
2252,The Gray Goose,-6.3539786,53.7152004,40
266,Flemings,-7.1078758,52.8631098,92
1070,Kiltipper Pub,-6.3715716,53.2717195,71
1677,Christys,-9.32017,54.1006782,98
2643,Sean Tierney's Bar and Restaurant,-7.7029097,52.3526322,36
756,Harbour Bar,-6.0663234,53.3870047,86
1711,Finn McCool's,-8.1906431,54.5019537,81
751,An Droichead Beag,-10.2670816,52.1410132,22
1912,The Priory Inn,-6.7905995,53.5597499,85
1489,Tommy Fletchers,-6.6628255,53.2189589,58
61,J.J.s,-9.6168838,52.4045761,47
2160,Cawleys Bar,-8.7334967,53.2273789,96
2644,An Cáman Inn,-8.4716249,51.8998375,89
1787,The Watermill,-7.8130952,52.6783852,80
1987,Larry Tompkins Bar,-8.4712855,51.9002613,58
1072,Muskerry Arms,-8.5677207,51.9331479,28
